dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
3.844278,0.4775083148020941,0.5484509436378666,0.4547003372491491,20,20,2608,2474,10.144948,62,252,5156.754883,4892.46582,7,7,199.448793,195.614203,10502.55728,290.540469,255,2725368759,2266336916,255,0.321917,0.127599,0.194318,130,124,0,0,5,1,1,1,1,1,0,0,0,3,1,0,1
1.1e-05,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
3e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,8,8,8,8,0,0,0,8,14,0,1
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,17,17,17,28,0,0,0,17,28,0,1
5e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,16,16,16,20,0,0,0,16,20,0,1
1e-05,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,19,18,18,18,0,0,0,20,18,0,1
0.897286,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,10,818,1196,21.174965,62,252,6570.92627,9602.290039,2,2,99.698444,82.735781,6173.754778,123.68032,255,871435362,854387597,255,0.205517,0.151932,0.053585,82,120,1,152,3,1,1,1,1,3,0,0,1,1,2,0,0
8e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
3e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,3,10,0,1
1e-05,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,1,2,2,1,1,1,0,0,0,1,4,0,0
1.284849,0.4775083148020941,0.01932682120361854,0.4547003372491491,52,54,2934,3740,81.721662,31,29,17919.61523,22857.16016,11,15,25.186921,24.232416,1900.886534,60.140039,255,3189547901,1109854653,255,0.000652,0.000528,0.000124,56,69,0,0,1,0,1,1,1,4,1,1,0,3,1,0,0
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,16,16,16,25,0,0,0,16,25,0,1
4e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,45,2,42,42,14,45,0,0,0,42,45,0,1
3e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,17,17,17,25,0,0,0,17,25,0,1
2.097541,0.012694383967276355,0.5484509436378666,0.45188281271223607,42,0,2688,0,19.546697,254,0,10007.90918,0.0,0,0,51.159535,0.0,55.640574,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
0.29253,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,578,268,51.276792,254,252,14248.11133,6125.867188,2,1,29.809,48.695199,1607.945659,70.430227,255,2963397998,507621574,255,0.108182,0.049044,0.059138,58,45,0,0,7,1,3,3,1,3,0,0,0,3,7,0,1
0.923512,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,756,268,16.242345,254,252,5899.219727,1940.418823,2,1,97.167667,151.258406,5353.588782,245.952328,255,3727189333,3634549461,255,0.323385,0.167216,0.156169,76,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
0.891098,0.4775083148020941,0.5484509436378666,0.4547003372491491,14,12,774,642,28.055275,254,252,6454.95752,5287.858398,4,3,64.612925,76.049094,3924.065727,107.960742,255,2531917324,758036769,255,0.12784,0.054555,0.073285,55,54,0,0,4,1,1,1,1,3,0,0,0,6,3,0,1
3e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,13,13,13,29,0,0,0,13,29,0,1
0.016903,0.4775083148020941,0.5484509436378666,0.4547003372491491,48,50,2974,33374,5738.626296,31,29,1378690.125,15479856.0,7,18,0.353128,0.332082,19.609988,19.059428,255,1522468428,3672362627,255,0.000776,0.00062,0.000156,62,667,0,0,9,0,2,1,1,1,0,0,0,2,14,0,0
5e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,5,5,0,1
1e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,23,23,12,23,0,0,0,24,23,0,1
8e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
0.525646,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,850,268,28.536317,254,252,11642.81738,3409.138672,2,1,54.837889,91.141398,2869.951638,147.602953,255,1468468012,714079510,255,0.140947,0.069929,0.071018,85,45,0,0,7,1,1,1,1,1,0,0,0,2,1,0,1
4e-06,0.0005161580763215393,0.5484509436378666,0.45188281271223607,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,21,2,6,6,6,6,0,0,0,6,16,0,1
0.000992,0.3597621791961129,0.2664656366790467,0.07813779480193889,2,2,130,162,3024.193589,31,29,524193.5625,653225.8125,0,0,0.011,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,5,0,4,3,3,3,0,0,0,5,3,0,0
8e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0,1
2.392009,0.4775083148020941,0.005929996546009865,0.4547003372491491,20,20,948,3120,16.304286,62,252,3013.366455,9913.005859,7,8,125.895215,121.865211,6054.861598,139.993078,255,3883272829,2348452948,255,0.169725,0.076462,0.093263,47,156,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
9e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,50,2,43,43,25,50,0,0,0,43,50,0,1
0.013894,0.4775083148020941,0.5484509436378666,0.4547003372491491,44,46,2766,24004,6405.642682,31,29,1556931.0,13521232.0,7,16,0.315651,0.297644,0.0,19.423324,255,2143457273,5207464,255,0.00065,0.000496,0.000154,63,522,0,0,6,0,4,1,1,1,0,0,0,4,4,0,0
1.042587,0.4775083148020941,0.01932682120361854,0.4547003372491491,18,22,972,1622,37.406949,62,252,7044.016113,11885.81836,6,9,61.328647,49.018001,3208.51261,2600.650305,255,3110950702,2455809599,255,0.057732,0.012588,0.045144,54,74,0,0,1,1,2,1,1,2,1,1,0,2,1,0,1
4e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,13,13,13,13,0,0,0,13,13,0,1
5.977059,0.4775083148020941,0.5484509436378666,0.4547003372491491,60,286,2812,366282,57.720696,62,252,3702.155273,488537.25,6,141,101.306086,20.592365,5040.470412,2298.849175,255,2344431754,379765479,255,0.213723,0.088211,0.125512,47,1281,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,14,14,8,25,0,0,0,14,25,0,1
3e-06,0.005720428605247736,0.5484509436378666,0.45188281271223607,2,0,776,0,333333.3215,254,0,1034666624.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,388,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
5e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,1322,0,200000.0051,254,0,1057600000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,661,0,0,0,5,2,2,2,1,5,0,0,0,2,5,0,0
9e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,5,4,0,1
0.001023,0.3597621791961129,0.2664656366790467,0.07813779480193889,2,2,146,178,2932.551349,31,29,570870.0,695992.1875,0,0,0.008,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,2,1,1,0,0,0,2,3,0,0
0.630579,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,8,834,1254,26.95935,62,252,9527.751953,13930.05469,2,2,69.963222,79.74143,3801.655108,115.867695,255,1970398950,1944611989,255,0.111954,0.072384,0.03957,83,157,1,209,2,1,1,1,1,1,0,0,1,1,1,0,1
9e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,1
5e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,16,16,16,30,0,0,0,16,30,0,1
1.1e-05,0.000981864611348492,0.5484509436378666,0.45188281271223607,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,4,4,5,0,0,0,5,14,0,1
0.213951,0.4775083148020941,0.5484509436378666,0.4547003372491491,38,10,41346,440,219.676461,254,252,1505316.625,14807.12793,16,1,5.381676,22.984445,524.837324,39.66927,255,3686632443,25555368,255,0.051434,0.007086,0.044348,1088,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
9e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,1
1.1e-05,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,5,2,1,1,1,5,0,0,0,15,5,0,1
1.1e-05,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,1
0.769403,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,6,912,268,19.495635,254,252,8536.489258,2329.078613,2,1,80.629,140.927797,4156.112496,213.033172,255,4081677741,3839676176,255,0.160868,0.064756,0.096112,91,45,1,0,3,1,1,3,1,1,0,0,1,3,2,0,1
1e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,6,6,6,6,0,0,0,6,6,0,1
0.03766,0.4775083148020941,0.5484509436378666,0.4547003372491491,60,62,3614,45696,3212.958132,31,29,754965.5,9550505.0,7,24,0.632542,0.629102,43.479083,43.313664,255,147464949,2321905265,255,0.000702,0.00054,0.000162,60,737,0,0,4,0,1,1,1,2,0,0,0,1,10,0,0
1.533066,0.4775083148020941,0.5484509436378666,0.4547003372491491,34,26,4908,2448,38.48497,31,29,24859.98633,12283.88086,9,6,46.456545,61.113719,4312.459602,144.786672,255,2959898904,812721500,255,0.007951,0.005106,0.002845,144,94,0,0,2,0,4,1,1,1,0,0,0,4,6,0,0
3e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,2,0,0,0,2,2,0,1
0.011884,0.3597621791961129,0.5484509436378666,0.07813779480193889,4,4,568,320,589.027256,31,29,286772.125,161561.7656,0,0,3.605667,1.523333,5.087869,2.147956,0,0,0,0,0.0,0.0,0.0,142,80,0,0,9,0,5,1,1,3,0,0,0,6,9,0,0
3e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,16,16,16,32,0,0,0,16,32,0,1
7e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,33,33,16,33,0,0,0,33,33,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,1,1,1,14,0,0,0,1,14,0,1
1.180797,0.4775083148020941,0.5484509436378666,0.4547003372491491,34,14,27864,728,39.803625,254,252,183232.1719,4579.95752,14,3,35.427849,85.119,3815.278365,110.03768,255,3246630448,4166661076,255,0.133626,0.074241,0.059385,820,52,0,0,6,1,1,1,1,6,0,0,0,2,5,0,0
4e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,1
0.01815,0.4775083148020941,0.5484509436378666,0.4547003372491491,16,18,1540,1644,1818.181828,31,29,636473.8125,684517.9375,4,4,1.1892,1.040823,72.007065,2.212815,255,897167892,901208725,255,0.000562,0.000451,0.000111,96,91,0,0,10,0,18,7,1,7,0,0,0,9,18,0,0
9e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,4,4,0,1
8e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,1
3.99375,0.4775083148020941,0.10482666014677518,0.4547003372491491,48,236,2416,308476,70.860718,254,252,4739.405273,615299.375,2,116,84.973407,16.561085,4002.976879,1923.690198,255,2507864534,1188416310,255,0.217738,0.101218,0.11652,50,1307,0,0,1,1,1,1,1,1,0,0,0,1,2,0,1
1.1e-05,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,1936,0,90909.0902,254,0,704000000.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,968,0,0,0,3,2,4,1,1,7,0,0,0,5,3,0,1
0.729303,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,1078,354,23.309927,254,252,10651.26563,3400.50708,2,1,76.657111,90.185,4636.719697,162.908312,255,2700992334,3906540328,255,0.132332,0.098001,0.034331,108,44,0,0,4,1,1,1,1,1,0,0,0,1,3,0,1
0.911209,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,8,806,354,18.656532,254,252,6373.949219,2721.658936,2,1,101.218222,123.452141,7030.969888,167.674781,255,411691853,3512434502,255,0.104859,0.047035,0.057824,81,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
2e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,18,17,17,25,0,0,0,18,24,0,1
0.077048,0.4775083148020941,0.5484509436378666,0.4547003372491491,72,74,4238,63516,1881.943634,31,29,434015.125,6505866.0,7,30,1.096229,1.061694,67.933729,66.867714,255,3969254779,1824165163,255,0.000722,0.000597,0.000125,59,858,0,0,3,0,4,1,1,1,0,0,0,1,10,0,0
8e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,4,4,7,0,0,0,21,7,0,1
1.342555,0.4775083148020941,0.5484509436378666,0.4547003372491491,14,12,774,642,18.62121,254,252,4284.368164,3509.72583,4,3,101.780921,115.864094,5988.272751,183.038688,255,2103855381,3939721340,255,0.195547,0.068047,0.1275,55,54,0,0,2,1,19,1,1,1,0,0,0,1,1,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,11,10,10,25,0,0,0,10,25,0,1
1.661113,0.4775083148020941,0.005929996546009865,0.4547003372491491,22,40,1028,31128,36.722366,62,252,4729.358887,146167.0625,7,18,79.100618,40.697076,4009.034028,2877.012695,255,2386670831,1973611473,255,0.118992,0.051365,0.067627,47,778,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
0.611485,0.4775083148020941,0.5484509436378666,0.07813779480193889,6,2,998,86,11.447542,62,252,10884.97656,562.56488,2,1,122.297,0.007,6216.732752,0.0,255,101150850,686589769,255,0.362163,0.187529,0.174634,166,43,0,0,2,3,2,2,1,2,0,0,0,3,2,0,0
1.376763,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,564,354,12.347804,254,252,2951.851562,1801.326782,2,1,152.868333,182.761859,8575.949315,285.128531,255,324360864,1887962162,255,0.176845,0.097429,0.079416,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
9e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,21,21,21,35,0,0,0,21,35,0,1
0.569425,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,6,1078,268,26.342364,254,252,13641.83203,3147.034424,2,1,58.288667,97.375203,3069.980046,125.886297,255,1344667882,2952125540,255,0.159932,0.082544,0.077388,108,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,1
8e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,6,0,0,0,2,5,0,1
4e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,5,10,0,1
6e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,9,1,1,8,0,0,0,8,2,0,1
0.609388,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,6,580,268,24.61486,254,252,6852.776855,2940.655273,2,1,67.687444,109.591398,3672.228678,171.512891,255,1818557421,965291442,255,0.122459,0.061425,0.061034,58,45,0,0,9,1,2,3,2,6,0,0,0,3,6,0,1
3e-06,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,1
1.825455,0.4775083148020941,0.5484509436378666,0.4547003372491491,10,8,508,354,9.312747,254,252,2007.170898,1358.56543,2,1,196.982333,243.922578,12313.81261,346.686219,255,4095056525,3603160668,255,0.160812,0.117996,0.042816,51,44,0,0,5,1,3,2,2,3,0,0,0,5,3,0,0
9e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,7,8,0,1
0.035621,0.4775083148020941,0.5484509436378666,0.4547003372491491,48,50,2958,33044,2723.112878,31,29,650627.4375,7273013.5,7,18,0.767478,0.71598,49.634711,46.259536,255,2013186233,4189399752,255,0.000672,0.000535,0.000137,62,661,0,0,9,0,1,1,1,1,0,0,0,2,8,0,0
58.881458,0.012694383967276355,0.5484509436378666,0.01487544290631925,68,0,18496,0,1.137879,254,0,2476.025635,0.0,0,0,919.770813,0.0,1146.88425,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,6,3,2,2,5,0,0,0,4,2,0,1
0.208939,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,6,1236,268,71.791288,254,252,42615.30859,8576.666016,2,1,23.215444,40.387398,1109.582461,60.607492,255,2727465215,2386328689,255,0.049825,0.006238,0.043587,124,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
0.85634,0.4775083148020941,0.5484509436378666,0.4547003372491491,14,12,1088,678,29.194012,254,252,9444.84668,5810.776367,4,4,65.78131,67.977547,3208.328911,80.227508,255,1938882710,3980717840,255,0.196739,0.108578,0.088161,78,57,0,0,4,1,1,1,1,4,0,0,0,1,4,0,0
10.910178,0.4775083148020941,0.5484509436378666,0.01487544290631925,12,0,540,0,1.008233,254,0,362.963837,0.0,11,0,991.834375,0.0,1825.148625,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,29,6,22,2,2,28,0,0,0,23,28,0,0
1.2e-05,0.0005122771885296481,0.5484509436378666,0.45188281271223607,2,0,200,0,83333.33039,254,0,66666664.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,21,2,2,2,2,2,0,0,0,3,16,0,1
3e-06,0.3597621791961129,0.2664656366790467,0.45188281271223607,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,25,25,15,38,0,0,0,25,38,0,1
47.485291,0.012694383967276355,0.5484509436378666,0.01487544290631925,70,0,19040,0,1.453082,254,0,3161.905518,0.0,0,0,693.785,0.0,827.209375,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,2,6,2,2,2,2,0,0,0,6,2,0,1
0.288758,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,8,924,2066,58.872826,62,252,23050.44336,50090.38672,2,2,32.084222,39.006715,1659.026058,51.785727,255,3222066892,1431926686,255,0.027443,0.014991,0.012452,92,258,1,610,1,1,1,1,1,1,0,0,1,1,1,0,1
1e-06,0.06053796866571197,0.5484509436378666,0.45188281271223607,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,1
9e-06,0.3597621791961129,0.5484509436378666,0.45188281271223607,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,2,2,2,1,8,0,0,0,2,8,0,0
2.188421,0.4775083148020941,0.10482666014677518,0.4547003372491491,50,286,2514,369943,153.078406,62,252,9007.407227,1347638.375,2,141,44.661654,7.429113,2151.904946,912.583272,255,3325452447,865794086,255,0.096789,0.052477,0.044312,50,1294,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
0.198543,0.4775083148020941,0.10482666014677518,0.4547003372491491,10,6,2472,268,75.550386,254,252,89653.125,9025.75293,2,1,20.413778,38.380801,1092.387429,62.473582,255,2296449815,552029862,255,0.05277,0.006635,0.046135,247,45,1,0,1,1,1,1,1,2,0,0,1,1,1,0,1
